,gap,time,type,index,name,nnodes,open_nodes
67,0.6852193284906299,45,make_tsp,67,checkpoints/data/model-make_tsp-67.cip,390,-1
68,0.6718301406459908,45,make_tsp,68,checkpoints/data/model-make_tsp-68.cip,494,-1
69,0.8380436190067081,45,make_tsp,69,checkpoints/data/model-make_tsp-69.cip,521,-1
70,0.410951260043532,45,make_tsp,70,checkpoints/data/model-make_tsp-70.cip,602,-1
71,0.7848088378538748,45,make_tsp,71,checkpoints/data/model-make_tsp-71.cip,281,-1
72,0.3932754177330066,45,make_tsp,72,checkpoints/data/model-make_tsp-72.cip,462,-1
73,0.5793660740357669,45,make_tsp,73,checkpoints/data/model-make_tsp-73.cip,256,-1
74,0.847450176268428,45,make_tsp,74,checkpoints/data/model-make_tsp-74.cip,707,-1
75,0.5016797747995239,45,make_tsp,75,checkpoints/data/model-make_tsp-75.cip,303,-1
76,0.4506475625795393,45,make_tsp,76,checkpoints/data/model-make_tsp-76.cip,523,-1
77,0.525141319289568,45,make_tsp,77,checkpoints/data/model-make_tsp-77.cip,599,-1
78,0.3868989229097118,45,make_tsp,78,checkpoints/data/model-make_tsp-78.cip,104,-1
79,0.7296928276935518,45,make_tsp,79,checkpoints/data/model-make_tsp-79.cip,938,-1
80,0.6549793019388992,45,make_tsp,80,checkpoints/data/model-make_tsp-80.cip,607,-1
81,0.7811382817489197,45,make_tsp,81,checkpoints/data/model-make_tsp-81.cip,1059,-1
82,0.8507211001563144,45,make_tsp,82,checkpoints/data/model-make_tsp-82.cip,256,-1
83,0.36951659576437224,45,make_tsp,83,checkpoints/data/model-make_tsp-83.cip,386,-1
84,0.7142219276584432,45,make_tsp,84,checkpoints/data/model-make_tsp-84.cip,425,-1
85,0.7058385767394149,45,make_tsp,85,checkpoints/data/model-make_tsp-85.cip,201,-1
86,0.4587200398022827,45,make_tsp,86,checkpoints/data/model-make_tsp-86.cip,446,-1
87,0.7416786202622763,45,make_tsp,87,checkpoints/data/model-make_tsp-87.cip,253,-1
88,0.6058230286423448,45,make_tsp,88,checkpoints/data/model-make_tsp-88.cip,272,-1
89,0.560657078320876,45,make_tsp,89,checkpoints/data/model-make_tsp-89.cip,350,-1
90,0.7578444548114432,45,make_tsp,90,checkpoints/data/model-make_tsp-90.cip,1446,-1
91,0.41059252486092734,45,make_tsp,91,checkpoints/data/model-make_tsp-91.cip,118,-1
92,0.8058863445680661,45,make_tsp,92,checkpoints/data/model-make_tsp-92.cip,142,-1
93,0.859565304555864,45,make_tsp,93,checkpoints/data/model-make_tsp-93.cip,723,-1
94,0.5062447787673698,45,make_tsp,94,checkpoints/data/model-make_tsp-94.cip,935,-1
95,0.8607423586811086,45,make_tsp,95,checkpoints/data/model-make_tsp-95.cip,283,-1
96,0.7908258023147614,45,make_tsp,96,checkpoints/data/model-make_tsp-96.cip,1002,-1
97,0.8111055620781863,45,make_tsp,97,checkpoints/data/model-make_tsp-97.cip,926,-1
98,0.36911914482824565,45,make_tsp,98,checkpoints/data/model-make_tsp-98.cip,397,-1
99,0.8820010666303433,45,make_tsp,99,checkpoints/data/model-make_tsp-99.cip,401,-1
100,0.37252967778585744,45,make_tsp,100,checkpoints/data/model-make_tsp-100.cip,181,-1
101,0.36292647765230535,45,make_tsp,101,checkpoints/data/model-make_tsp-101.cip,153,-1
102,0.855969809615799,45,make_tsp,102,checkpoints/data/model-make_tsp-102.cip,282,-1
103,0.6089301473656313,45,make_tsp,103,checkpoints/data/model-make_tsp-103.cip,281,-1
104,0.352978020649582,45,make_tsp,104,checkpoints/data/model-make_tsp-104.cip,665,-1
