,gap,time,type,index,name,nnodes,open_nodes
67,0.4829592130234054,45,make_tsp,67,checkpoints/data/model-make_tsp-67.cip,225,-1
68,0.6328275206794374,45,make_tsp,68,checkpoints/data/model-make_tsp-68.cip,511,-1
69,0.7398849658108139,45,make_tsp,69,checkpoints/data/model-make_tsp-69.cip,207,-1
70,0.3825088707939398,45,make_tsp,70,checkpoints/data/model-make_tsp-70.cip,278,-1
71,0.8065537874734247,45,make_tsp,71,checkpoints/data/model-make_tsp-71.cip,169,-1
72,0.6397326584833138,45,make_tsp,72,checkpoints/data/model-make_tsp-72.cip,639,-1
73,0.9033133133116477,45,make_tsp,73,checkpoints/data/model-make_tsp-73.cip,163,-1
74,0.5152264344773325,45,make_tsp,74,checkpoints/data/model-make_tsp-74.cip,204,-1
75,0.9088600679848292,45,make_tsp,75,checkpoints/data/model-make_tsp-75.cip,98,-1
76,0.3801754914037951,45,make_tsp,76,checkpoints/data/model-make_tsp-76.cip,73,-1
77,0.9186569843938261,45,make_tsp,77,checkpoints/data/model-make_tsp-77.cip,806,-1
78,0.6734903692890115,45,make_tsp,78,checkpoints/data/model-make_tsp-78.cip,366,-1
79,0.4863088314393431,45,make_tsp,79,checkpoints/data/model-make_tsp-79.cip,253,-1
80,0.7875214062042122,45,make_tsp,80,checkpoints/data/model-make_tsp-80.cip,118,-1
81,0.7881017792390024,45,make_tsp,81,checkpoints/data/model-make_tsp-81.cip,591,-1
82,0.5404886178301958,45,make_tsp,82,checkpoints/data/model-make_tsp-82.cip,453,-1
83,0.4559157127212253,45,make_tsp,83,checkpoints/data/model-make_tsp-83.cip,670,-1
84,0.6537260340641142,45,make_tsp,84,checkpoints/data/model-make_tsp-84.cip,212,-1
85,0.4213687289015996,45,make_tsp,85,checkpoints/data/model-make_tsp-85.cip,731,-1
86,0.6774753840084258,45,make_tsp,86,checkpoints/data/model-make_tsp-86.cip,480,-1
87,0.6307363937307165,45,make_tsp,87,checkpoints/data/model-make_tsp-87.cip,185,-1
88,0.43190444879013484,45,make_tsp,88,checkpoints/data/model-make_tsp-88.cip,89,-1
89,0.38333335715017086,45,make_tsp,89,checkpoints/data/model-make_tsp-89.cip,174,-1
90,0.695009659157875,45,make_tsp,90,checkpoints/data/model-make_tsp-90.cip,829,-1
91,0.4884207147855358,45,make_tsp,91,checkpoints/data/model-make_tsp-91.cip,436,-1
92,0.4609232271382107,45,make_tsp,92,checkpoints/data/model-make_tsp-92.cip,214,-1
93,0.6262404976119693,45,make_tsp,93,checkpoints/data/model-make_tsp-93.cip,163,-1
94,0.5758385565556833,45,make_tsp,94,checkpoints/data/model-make_tsp-94.cip,619,-1
95,0.6515761136480328,45,make_tsp,95,checkpoints/data/model-make_tsp-95.cip,183,-1
96,0.6946964318517324,45,make_tsp,96,checkpoints/data/model-make_tsp-96.cip,139,-1
97,0.5406348023460822,45,make_tsp,97,checkpoints/data/model-make_tsp-97.cip,611,-1
98,0.7114942991159757,45,make_tsp,98,checkpoints/data/model-make_tsp-98.cip,246,-1
99,0.4677142480218618,45,make_tsp,99,checkpoints/data/model-make_tsp-99.cip,729,-1
